VacID	JumpID	ERGforward	ERGbackward	ERGstartshow	ERGendshow	ERGstart	ERG1	ERG2	ERG3	ERG4	ERG5	ERGend	DISTstart	DIST1	DIST2	DIST3	DIST4	DIST5	DISTend	FORCEsaddle	DIST	POS
83	144	.639554	.587113	-920.04194437	-919.98950310	0.000000	0.158675	0.484828	0.639554	0.498807	0.200902	0.052441	0.000000	0.532426	1.067990	1.602738	2.121662	2.642441	3.164650	-0.002179	2.88935950704393	1.602738
18	23	.512684	.388611	-920.18681038	-920.06273777	0.000000	0.132384	0.386571	0.512684	0.417497	0.218647	0.124073	0.000000	0.479950	0.952022	1.428729	1.868000	2.312705	2.755478	-0.011539	2.58294223323617	1.428729
18	84	.754293	.814557	-920.18681038	-920.24707413	0.000000	0.181167	0.578853	0.754293	0.506090	0.140144	-0.060264	0.000000	0.537841	1.071992	1.602119	2.247179	2.887860	3.526143	0.035800	3.10499809188122	1.602119
18	19	.473620	.329436	-920.18681038	-920.04262602	0.000000	0.119856	0.357081	0.473620	0.393302	0.224663	0.144184	0.000000	0.476058	0.952571	1.430658	1.856821	2.286353	2.717671	-0.013051	2.53061893178051	1.430658
82	83	.471420	.351130	-919.63817652	-919.51788662	0.000000	0.116821	0.354337	0.471420	0.387195	0.207250	0.120290	0.000000	0.467789	0.937891	1.408503	1.836577	2.269119	2.706367	-0.011193	2.52426517491761	1.408503
82	80	.690115	.664804	-919.63817652	-919.61286511	0.000000	0.172468	0.529516	0.690115	0.501555	0.199582	0.025311	0.000000	0.535723	1.069522	1.601757	2.233080	2.858488	3.475632	0.011189	3.08188406792531	1.601757
82	148	.764904	.735776	-919.63817652	-919.60904842	0.000000	0.190689	0.587083	0.764904	0.569869	0.221926	0.029128	0.000000	0.561248	1.118207	1.672636	2.274566	2.872982	3.471460	0.022686	3.06984512106517	1.672636
83	160	.604400	.519255	-919.51788950	-919.43274469	0.000000	0.152544	0.460395	0.604400	0.477734	0.219248	0.085145	0.000000	0.502289	1.008499	1.508421	1.994265	2.486377	2.974194	-0.001890	2.73719563993101	1.508421
83	81	.667816	.716377	-919.51788950	-919.56645034	0.000000	0.154037	0.491733	0.667816	0.485840	0.120290	-0.048561	0.000000	0.538299	1.078025	1.614475	2.151132	2.688625	3.225894	-0.003612	2.89870670488945	1.614475
83	144	.734035	.677680	-919.51788950	-919.46153467	0.000000	0.175834	0.547659	0.734035	0.565000	0.223354	0.056355	0.000000	0.549828	1.099539	1.648764	2.179712	2.711967	3.245913	-0.003081	2.94592152597805	1.648764
18	23	.459154	.410253	-919.58326685	-919.53436577	0.000000	0.124213	0.349333	0.459154	0.365920	0.162746	0.048901	0.000000	0.454244	0.912805	1.373953	1.819183	2.267104	2.715377	-0.009412	2.57583201747953	1.373953
18	84	.602681	.600959	-919.58326685	-919.58154534	0.000000	0.164157	0.463063	0.602681	0.469417	0.172964	0.001722	0.000000	0.578193	1.156030	1.733960	2.295518	2.859639	3.431344	0.002426	3.0818081702741	1.733960
18	19	.189279	.273505	-919.58326685	-919.66749261	0.000000	0.061960	0.154381	0.189279	0.132680	0.002251	-0.084226	0.000000	0.442203	0.883183	1.320477	1.790252	2.254480	2.714133	0.021000	2.62162520290337	1.320477
82	83	.221866	.260545	-919.19920750	-919.23788626	0.000000	0.071058	0.178657	0.221866	0.165424	0.039198	-0.038679	0.000000	0.450200	0.900798	1.349205	1.815915	2.278310	2.734015	0.012735	2.65745794327075	1.349205
82	80	.569878	.539962	-919.19920750	-919.16929157	0.000000	0.145776	0.434170	0.569878	0.431120	0.164538	0.029916	0.000000	0.531816	1.064620	1.596001	2.143759	2.690958	3.234776	0.006419	2.94382223104022	1.596001
82	148	.588241	.515021	-919.19920750	-919.12598789	0.000000	0.146947	0.450474	0.588241	0.458712	0.204530	0.073220	0.000000	0.531724	1.060501	1.586391	2.115801	2.645609	3.175987	0.002663	2.88560278137001	1.586391
83	160	.600735	.546755	-919.44965829	-919.39567836	0.000000	0.151514	0.455422	0.600735	0.465640	0.193064	0.053980	0.000000	0.503029	1.005517	1.507662	2.004379	2.501605	2.997148	0.000873	2.75802028493068	1.507662
83	81	.534505	.562535	-919.44965829	-919.47768822	0.000000	0.136304	0.410383	0.534505	0.394843	0.114238	-0.028030	0.000000	0.503114	1.002851	1.498232	2.019627	2.541941	3.066582	0.009081	2.80930026613402	1.498232
83	144	.623987	.604873	-919.44965829	-919.43054422	0.000000	0.153684	0.473022	0.623987	0.473113	0.168794	0.019114	0.000000	0.530126	1.058490	1.583712	2.109826	2.636934	3.167359	0.002736	2.88290309640034	1.583712
18	23	.427224	.346553	-919.26578844	-919.18511741	0.000000	0.107484	0.323305	0.427224	0.343774	0.167483	0.080671	0.000000	0.471048	0.947393	1.420230	1.862702	2.309413	2.753912	-0.009241	2.57771736145723	1.420230
18	84	.626820	.624317	-919.26578844	-919.26328556	0.000000	0.158224	0.478551	0.626820	0.463531	0.163315	0.002503	0.000000	0.548199	1.088859	1.626011	2.191174	2.755502	3.317201	0.016661	3.00586516005873	1.626011
18	19	.486156	.419077	-919.26578844	-919.19870967	0.000000	0.119242	0.366883	0.486156	0.381334	0.166183	0.067079	0.000000	0.472163	0.945847	1.417761	1.869948	2.326120	2.784554	-0.001660	2.57059626187649	1.417761
82	83	.491185	.432645	-918.83503794	-918.77649836	0.000000	0.128406	0.372917	0.491185	0.378088	0.163542	0.058540	0.000000	0.485189	0.969647	1.454543	1.936799	2.419834	2.903393	0.000414	2.68872030819138	1.454543
82	80	.627494	.654654	-918.83503794	-918.86219758	0.000000	0.157156	0.471625	0.627494	0.461873	0.129066	-0.027160	0.000000	0.557220	1.107899	1.654720	2.214466	2.778617	3.339567	-0.001144	2.99319643280529	1.654720
82	148	.651371	.539629	-918.83503794	-918.72329632	0.000000	0.159223	0.496215	0.651371	0.518771	0.248839	0.111742	0.000000	0.540693	1.083848	1.625871	2.151333	2.677197	3.204148	0.001961	2.908261379084	1.625871
83	160	.605487	.565247	-918.77650985	-918.73626952	0.000000	0.152482	0.461470	0.605487	0.461933	0.178661	0.040240	0.000000	0.504915	1.009432	1.510242	2.014608	2.522528	3.025926	0.003217	2.77994836297893	1.510242
83	81	.403498	.554616	-918.77650985	-918.92762771	0.000000	0.100505	0.307346	0.403498	0.266677	-0.010868	-0.151118	0.000000	0.466873	0.936288	1.401092	1.931751	2.463550	2.996813	0.013621	2.75146683410508	1.401092
83	144	.684239	.745166	-918.77650985	-918.83743726	0.000000	0.161364	0.514904	0.684239	0.493454	0.112063	-0.060927	0.000000	0.532546	1.064906	1.594408	2.155620	2.715217	3.271479	0.005251	2.93883053404302	1.594408
18	23	.471942	.442385	-919.15158079	-919.12202391	0.000000	0.127939	0.361604	0.471942	0.361708	0.144031	0.029557	0.000000	0.468216	0.938978	1.409314	1.879904	2.350425	2.818709	0.001153	2.66243505393644	1.409314
18	84	.514751	.513464	-919.15158079	-919.15029405	0.000000	0.130935	0.396641	0.514751	0.385071	0.132348	0.001287	0.000000	0.518414	1.030490	1.537534	2.064227	2.589972	3.116335	0.012190	2.8502439585209	1.537534
18	19	.491106	.421027	-919.15158079	-919.08150212	0.000000	0.124757	0.373586	0.491106	0.379933	0.169497	0.070079	0.000000	0.489905	0.978743	1.464343	1.948397	2.430730	2.919688	0.001581	2.68489236760821	1.464343
82	83	.206941	.205700	-918.05944602	-918.05820526	0.000000	0.062978	0.160686	0.206941	0.169871	0.068202	0.001241	0.000000	0.440342	0.885081	1.332762	1.771693	2.211640	2.650349	-0.015268	2.59058762201733	1.332762
82	80	.599848	.657480	-918.05944602	-918.11707761	0.000000	0.142119	0.450825	0.599848	0.428931	0.099597	-0.057632	0.000000	0.541107	1.080756	1.617155	2.186510	2.754487	3.322786	0.006403	2.96633632838421	1.617155
82	148	.667918	.651761	-918.05944602	-918.04328919	0.000000	0.155322	0.502732	0.667918	0.500090	0.175845	0.016157	0.000000	0.547230	1.092791	1.637629	2.205074	2.769288	3.333163	0.002942	2.96824264997059	1.637629
83	160	.597242	.544939	-918.29788443	-918.24558151	0.000000	0.150494	0.452774	0.597242	0.461752	0.190919	0.052303	0.000000	0.506382	1.012062	1.517905	2.023492	2.530711	3.033230	0.002286	2.78752565712023	1.517905
83	81	.627698	.713814	-918.29788443	-918.38400046	0.000000	0.146880	0.468698	0.627698	0.451139	0.085310	-0.086116	0.000000	0.536087	1.070350	1.601082	2.153038	2.704362	3.256900	0.003529	2.94709241837468	1.601082
83	144	.664458	.651567	-918.29788443	-918.28499358	0.000000	0.160123	0.502370	0.664458	0.503109	0.171927	0.012891	0.000000	0.532908	1.070400	1.604490	2.136737	2.670674	3.206332	0.003014	2.91393500359954	1.604490
18	23	.308906	.228210	-918.39523478	-918.31453891	0.000000	0.091671	0.238235	0.308906	0.268727	0.154967	0.080696	0.000000	0.477189	0.962485	1.453720	1.903947	2.359103	2.815822	-0.024900	2.70960798531793	1.453720
18	84	.477642	.445954	-918.39523478	-918.36354648	0.000000	0.124311	0.362446	0.477642	0.368741	0.145717	0.031688	0.000000	0.527155	1.054707	1.583482	2.096855	2.610678	3.124655	0.002245	2.86107840060034	1.583482
18	19	.394174	.344324	-918.39523478	-918.34538510	0.000000	0.110733	0.301418	0.394174	0.326446	0.158337	0.049850	0.000000	0.475129	0.958627	1.448062	1.910809	2.376564	2.842615	-0.018839	2.72719164959783	1.448062
82	83	.437911	.366086	-917.96276708	-917.89094186	0.000000	0.108018	0.332220	0.437911	0.341410	0.154080	0.071825	0.000000	0.474997	0.953931	1.428680	1.890885	2.357721	2.824355	-0.000199	2.61543954841983	1.428680
82	80	.839719	.853894	-917.96276708	-917.97694206	0.000000	0.210568	0.637074	0.839719	0.624563	0.190011	-0.014175	0.000000	0.591706	1.177075	1.757883	2.355907	2.956455	3.552246	0.002618	3.1652834484932	1.757883
82	148	.482803	.423196	-917.96276708	-917.90315983	0.000000	0.133268	0.375389	0.482803	0.377777	0.173537	0.059607	0.000000	0.492893	0.985177	1.476843	1.968615	2.459101	2.947528	0.005993	2.75207971347155	1.476843
83	160	.583992	.535810	-917.54935913	-917.50117707	0.000000	0.144393	0.438962	0.583992	0.452655	0.181771	0.048182	0.000000	0.503389	1.008411	1.513676	2.013557	2.515234	3.012485	-0.001456	2.77000666473794	1.513676
83	81	.458705	.660689	-917.54935913	-917.75134320	0.000000	0.113370	0.344604	0.458705	0.294748	-0.041453	-0.201984	0.000000	0.494535	0.983660	1.470146	2.018094	2.566623	3.116162	0.011969	2.82034956147936	1.470146
83	144	.488955	.520857	-917.54935913	-917.58126116	0.000000	0.124628	0.373307	0.488955	0.363722	0.101367	-0.031902	0.000000	0.491320	0.979428	1.464519	1.963399	2.462689	2.963069	0.001705	2.74597025661557	1.464519
18	23	.442919	.364984	-918.00587172	-917.92793714	0.000000	0.120846	0.337832	0.442919	0.360291	0.178512	0.077935	0.000000	0.496071	0.999737	1.504917	1.979423	2.456366	2.933627	-0.011196	2.77048202475108	1.504917
18	84	.440638	.519290	-918.00587172	-918.08452402	0.000000	0.101368	0.329592	0.440638	0.310674	0.055447	-0.078652	0.000000	0.484875	0.972304	1.450142	1.964201	2.473145	2.988780	0.004083	2.70334377412914	1.450142
18	19	.450533	.360584	-918.00587172	-917.91592276	0.000000	0.121095	0.340490	0.450533	0.371928	0.192406	0.089949	0.000000	0.498487	1.006432	1.517711	1.985174	2.456673	2.929384	-0.017048	2.76259714025899	1.517711
82	83	.440037	.368495	-917.57261957	-917.50107784	0.000000	0.109301	0.333189	0.440037	0.342516	0.153762	0.071542	0.000000	0.475419	0.951641	1.425702	1.889409	2.355983	2.823428	0.000085	2.61007249808636	1.425702
82	80	.790076	.818084	-917.57261957	-917.60062716	0.000000	0.189602	0.592326	0.790076	0.587833	0.162700	-0.028008	0.000000	0.581564	1.170513	1.753970	2.340227	2.934167	3.521459	-0.003168	3.13814975732294	1.753970
82	148	.443957	.444391	-917.57261957	-917.57305311	0.000000	0.125321	0.348305	0.443957	0.332022	0.118096	-0.000434	0.000000	0.476437	0.950870	1.422228	1.917536	2.409510	2.896327	0.012879	2.72335511902566	1.422228
83	160	.586736	.544580	-917.18689438	-917.14473825	0.000000	0.143126	0.442097	0.586736	0.454889	0.179058	0.042156	0.000000	0.503987	1.014534	1.516730	2.014747	2.519696	3.021062	-0.002283	2.77567895894427	1.516730
83	81	.444585	.657484	-917.18689438	-917.39979312	0.000000	0.111954	0.335606	0.444585	0.281864	-0.052032	-0.212899	0.000000	0.485965	0.967121	1.445879	1.989897	2.534789	3.080757	0.012880	2.80316715372724	1.445879
83	144	.497584	.527712	-917.18689438	-917.21702271	0.000000	0.125192	0.379496	0.497584	0.370875	0.106197	-0.030128	0.000000	0.491201	0.980891	1.467861	1.968408	2.467283	2.966969	0.004088	2.74705524215644	1.467861
18	23	.435994	.365086	-917.64384445	-917.57293648	0.000000	0.118964	0.332611	0.435994	0.354712	0.172646	0.070908	0.000000	0.496755	1.000999	1.506878	1.982831	2.462293	2.941252	-0.013377	2.77769634709572	1.506878
18	84	.414331	.511431	-917.64384445	-917.74094484	0.000000	0.096851	0.311744	0.414331	0.287879	0.034224	-0.097100	0.000000	0.477510	0.954160	1.425446	1.936123	2.447384	2.959105	0.003520	2.68860365812378	1.425446
18	19	.430882	.357332	-917.64384445	-917.57029488	0.000000	0.111447	0.327294	0.430882	0.348182	0.166422	0.073550	0.000000	0.505919	1.017976	1.526938	2.005749	2.488519	2.966012	-0.010958	2.78101159864594	1.526938
82	83	.283993	.247414	-916.87960941	-916.84303066	0.000000	0.080599	0.215295	0.283993	0.238138	0.115470	0.036579	0.000000	0.465161	0.937541	1.415458	1.858955	2.306977	2.756768	-0.025002	2.65166910743616	1.415458
82	80	.595393	.640524	-916.87960941	-916.92474071	0.000000	0.143143	0.447269	0.595393	0.437113	0.109133	-0.045131	0.000000	0.539534	1.077374	1.611970	2.160656	2.711206	3.264839	0.000083	2.92703677895871	1.611970
82	148	.510279	.501918	-916.87960941	-916.87124823	0.000000	0.137860	0.390792	0.510279	0.388188	0.144925	0.008361	0.000000	0.492444	0.985105	1.476719	1.975686	2.473946	2.970322	0.002486	2.75584074454039	1.476719
83	160	.584025	.539639	-916.84302295	-916.79863698	0.000000	0.141458	0.438036	0.584025	0.452752	0.181166	0.044386	0.000000	0.504176	1.014571	1.521009	2.021164	2.520678	3.020750	-0.002114	2.77502502081625	1.521009
83	81	.459557	.667769	-916.84302295	-917.05123527	0.000000	0.113855	0.346056	0.459557	0.296689	-0.043094	-0.208212	0.000000	0.486759	0.971137	1.451310	1.998109	2.541305	3.085721	0.008765	2.80887189664543	1.451310
83	144	.498161	.530126	-916.84302295	-916.87498817	0.000000	0.125622	0.380167	0.498161	0.370373	0.104186	-0.031965	0.000000	0.487722	0.975989	1.460638	1.956822	2.455767	2.949724	0.003116	2.74020155751505	1.460638
18	23	.394529	.324503	-916.93476182	-916.86473582	0.000000	0.104344	0.300787	0.394529	0.319617	0.156958	0.070026	0.000000	0.498427	1.002098	1.503308	1.975529	2.446835	2.917289	-0.010748	2.74360882210458	1.503308
18	84	.410937	.541820	-916.93476182	-917.06564497	0.000000	0.095820	0.304871	0.410937	0.280576	0.007300	-0.130883	0.000000	0.485596	0.978924	1.467821	1.989978	2.515297	3.037300	0.002824	2.7705088246872	1.467821
18	19	.389294	.309801	-916.93476182	-916.85526913	0.000000	0.108740	0.298024	0.389294	0.322902	0.169578	0.079493	0.000000	0.485841	0.979696	1.476528	1.938397	2.404472	2.870820	-0.016226	2.73013707839572	1.476528
82	83	.391718	.291556	-916.28199146	-916.18182944	0.000000	0.107973	0.297374	0.391718	0.331781	0.187120	0.100162	0.000000	0.485897	0.981616	1.482275	1.936056	2.394436	2.855246	-0.024273	2.72001320334046	1.482275
82	80	.441822	.495140	-916.28199146	-916.33530979	0.000000	0.117247	0.338575	0.441822	0.322483	0.072739	-0.053318	0.000000	0.493402	0.982084	1.464593	1.973607	2.484750	2.992593	0.004783	2.73822926342764	1.464593
82	148	.527781	.478963	-916.28199146	-916.23317367	0.000000	0.132925	0.401103	0.527781	0.412703	0.172013	0.048818	0.000000	0.507391	1.013712	1.518678	2.008986	2.504237	3.003285	-0.004578	2.75165186443947	1.518678
83	160	.589140	.557692	-916.18184917	-916.15040140	0.000000	0.143016	0.441695	0.589140	0.454422	0.172260	0.031448	0.000000	0.502651	1.010662	1.516562	2.015679	2.515483	3.013990	-0.001708	2.7683954278261	1.516562
83	81	.444325	.648467	-916.18184917	-916.38599146	0.000000	0.110302	0.334084	0.444325	0.287058	-0.041971	-0.204142	0.000000	0.482138	0.959051	1.432747	1.967439	2.501020	3.035873	0.008503	2.77747610773329	1.432747
83	144	.536324	.596052	-916.18184917	-916.24157722	0.000000	0.131546	0.406027	0.536324	0.393735	0.090617	-0.059728	0.000000	0.492648	0.991125	1.484813	1.993517	2.507114	3.013589	0.001775	2.76544150440296	1.484813
18	23	.380543	.316388	-916.28140064	-916.21724550	0.000000	0.107207	0.291731	0.380543	0.313187	0.156850	0.064155	0.000000	0.484765	0.976014	1.472194	1.937291	2.407689	2.876624	-0.014929	2.73768873477612	1.472194
18	84	.399301	.532929	-916.28140064	-916.41502868	0.000000	0.097070	0.299593	0.399301	0.271630	0.005270	-0.133628	0.000000	0.486834	0.970539	1.449679	1.974246	2.497935	3.020742	0.006567	2.75836077962668	1.449679
18	19	.388981	.289502	-916.28140064	-916.18192184	0.000000	0.107425	0.295528	0.388981	0.330212	0.186327	0.099479	0.000000	0.485228	0.980367	1.480998	1.932649	2.391340	2.851351	-0.023821	2.71829338795236	1.480998
82	83	.830158	.822337	-918.17337258	-918.16555141	0.000000	0.191952	0.619416	0.830158	0.614356	0.196828	0.007821	0.000000	0.554695	1.113207	1.669377	2.234451	2.802188	3.363887	0.001420	3.00746154112687	1.669377
82	80	.637510	.603402	-918.17337258	-918.13926430	0.000000	0.147629	0.471837	0.637510	0.481201	0.171074	0.034108	0.000000	0.539667	1.077781	1.614701	2.142906	2.674851	3.209143	-0.001485	2.89275911269039	1.614701
82	148	.487313	.541173	-918.17337258	-918.22723211	0.000000	0.131592	0.374799	0.487313	0.357391	0.091739	-0.053860	0.000000	0.475957	0.947296	1.419615	1.905619	2.389182	2.879051	0.005561	2.68715037096361	1.419615
83	160	.564616	.574914	-918.16554467	-918.17584306	0.000000	0.143323	0.428164	0.564616	0.427352	0.132446	-0.010298	0.000000	0.483349	0.967355	1.447469	1.936040	2.432891	2.921022	0.006111	2.68937334402315	1.447469
83	81	.508422	.535727	-918.16554467	-918.19284988	0.000000	0.122067	0.379492	0.508422	0.375841	0.097938	-0.027305	0.000000	0.505703	1.012308	1.514982	2.018885	2.528773	3.034702	-0.000754	2.74867111838493	1.514982
83	144	.481082	.565669	-918.16554467	-918.25013206	0.000000	0.128657	0.369226	0.481082	0.341813	0.059581	-0.084587	0.000000	0.484795	0.961010	1.435751	1.941651	2.452145	2.956610	0.009423	2.74869029949979	1.435751
18	23	.986200	.970562	-918.23985190	-918.22421425	0.000000	0.219738	0.732020	0.986200	0.726827	0.231637	0.015638	0.000000	0.629843	1.260444	1.891802	2.518088	3.143734	3.769635	-0.003822	3.190580276719	1.891802
18	84	.507319	.436105	-918.23985190	-918.16863833	0.000000	0.127301	0.377181	0.507319	0.408300	0.185701	0.071214	0.000000	0.543611	1.086557	1.629817	2.123243	2.621219	3.126889	-0.013793	2.8259382327881	1.629817
18	19	1.059526	.993995	-918.23985190	-918.17432059	0.000000	0.227341	0.784874	1.059526	0.791919	0.294673	0.065531	0.000000	0.597055	1.191708	1.783399	2.383095	2.983015	3.586281	0.002718	3.14567112814586	1.783399
82	83	.841253	.840055	-917.62758433	-917.62638645	0.000000	0.193005	0.624737	0.841253	0.620063	0.196070	0.001198	0.000000	0.555293	1.112835	1.670152	2.235139	2.801161	3.362870	0.000970	3.00833461156112	1.670152
82	80	.657003	.643954	-917.62758433	-917.61453509	0.000000	0.150912	0.486718	0.657003	0.488379	0.156733	0.013049	0.000000	0.542358	1.082585	1.619127	2.156722	2.698718	3.243058	0.000817	2.9082799021209	1.619127
82	148	.469468	.533261	-917.62758433	-917.69137730	0.000000	0.122628	0.361909	0.469468	0.341632	0.074305	-0.063793	0.000000	0.469652	0.944194	1.414118	1.904656	2.397308	2.883979	0.004845	2.67807830961938	1.414118
83	160	.566818	.569667	-917.62639196	-917.62924095	0.000000	0.142087	0.429489	0.566818	0.432200	0.140697	-0.002849	0.000000	0.482047	0.972225	1.453132	1.937791	2.430266	2.915961	0.003354	2.68674927482652	1.453132
83	81	.540366	.558800	-917.62639196	-917.64482559	0.000000	0.135715	0.401767	0.540366	0.402239	0.122503	-0.018434	0.000000	0.506553	1.014287	1.520249	2.024689	2.528507	3.033421	-0.001432	2.76572090912652	1.520249
83	144	.483211	.557920	-917.62639196	-917.70110114	0.000000	0.128029	0.369428	0.483211	0.346275	0.068917	-0.074709	0.000000	0.484351	0.963622	1.441639	1.944485	2.449052	2.950418	0.008592	2.74582269139953	1.441639
18	23	1.042721	.994597	-917.76257455	-917.71445019	0.000000	0.225673	0.772634	1.042721	0.772806	0.274968	0.048124	0.000000	0.621256	1.241415	1.861417	2.495506	3.129431	3.762817	0.004760	3.2177612963395	1.861417
18	84	.627480	.481368	-917.76257455	-917.61646263	0.000000	0.148534	0.467518	0.627480	0.513864	0.270100	0.146112	0.000000	0.563969	1.130282	1.696139	2.216733	2.744231	3.274255	-0.014621	2.95769758637681	1.696139
